cataid	logmstar
15256	10.9599
15257	10.2444
15259	10.4333
15260	9.96059
15261	11.5554
15262	9.50846
15263	9.93931
15264	10.3815
15265	10.2962
15266	10.0205
15267	10.4651
15269	10.1963
15270	10.7149
15271	10.4811
15272	10.7476
15273	10.9977
15274	10.9544
15275	10.2799
15277	11.2745
15278	11.057
15279	10.2633
15280	10.173
15281	10.3202
15282	10.5819
15283	9.43337
15285	10.643
15288	10.0545
15289	11.0863
15291	10.8498
15292	10.873
15293	9.76583
15294	11.0392
15295	11.1601
15296	10.5783
15297	11.0735
15298	10.6562
15299	10.0566
15300	9.80132
15301	10.6108
15302	10.7216
15303	9.65971
15305	9.36392
15306	9.58169
15307	10.5176
15308	10.4344
15309	9.73947
15310	10.0777
15311	9.69224
15312	10.5881
15313	9.58354
15314	10.0167
15315	10.8152
15316	10.8043
15317	9.85504
15318	10.3247
15319	9.31132
15320	9.53694
15321	10.4786
15322	10.6565
15323	9.73554
15324	10.5214
15325	9.82648
15326	8.87117
15328	10.9027
15329	11.2195
15331	10.4719
15332	9.97361
15333	10.7358
15335	9.49937
15336	10.1025
15337	9.37498
15338	11.1909
15339	8.98318
15340	10.6292
15341	10.2757
15342	9.95489
15343	10.8281
15344	11.3511
15345	9.77061
15346	10.4372
15347	10.5532
15348	10.5757
15349	10.6048
15350	10.3546
15351	10.7966
15352	10.7049
15353	11.2354
15354	10.1895
15355	10.5299
15356	9.24293
15357	9.90708
15358	10.407
15359	10.5822
15360	10.0528
15361	10.6558
15362	10.7651
15364	10.4489
15372	10.396
15373	10.021
15374	10.5443
15375	10.6323
15376	10.5203
15377	11.1583
15378	10.3846
15379	8.97888
15380	10.6968
15381	10.5261
15382	10.018
15383	11.1034
15384	11.0597
15385	10.0435
15386	9.55337
15387	10.5523
15388	10.9839
15389	11.4557
15390	11.2973
15392	10.6262
15393	10.9767
15394	10.3023
15395	9.70856
15396	9.61479
15397	10.2712
15398	11.2884
15399	10.256
15400	10.1845
15401	9.99583
15402	11.187
15403	10.9942
15404	10.1499
15405	10.1686
15406	10.0997
15407	10.4026
15408	10.7592
15409	9.77878
15410	11.3693
15411	10.6258
15412	10.7492
15413	10.658
15414	9.72368
15415	10.475
15416	10.4926
15417	9.06088
15418	8.54687
15419	10.2532
15420	9.8167
15421	11.1349
15422	9.19689
15423	10.9728
15424	10.6704
15425	10.1057
15426	10.3923
15427	10.2413
15428	10.2125
15429	10.0002
15430	11.041
15431	10.8472
15432	11.1081
15433	9.90863
15434	8.7469
15435	10.6961
15436	10.5522
15440	10.9746
15441	10.6354
15442	10.4289
15443	10.7563
15444	10.6183
15445	10.4303
15446	10.4908
15447	9.79816
15448	10.6335
15449	10.9386
15450	10.4153
15451	10.3505
15452	10.9591
15454	10.987
15455	10.641
15456	10.7456
15457	10.823
15458	10.149
15459	11.1751
15460	11.1975
15461	10.7472
15462	10.7709
15463	9.54956
15464	9.57852
15465	9.53044
15466	10.0442
15467	9.86177
15468	9.63135
15469	10.5934
15470	9.8331
15475	10.1168
15481	11.0769
15483	10.1415
15485	10.7583
15486	11.0961
15487	9.82021
15488	10.9815
15489	9.8462
15490	9.54251
15491	10.6801
15492	9.35807
15493	10.17
15495	10.6257
15496	10.2266
15497	8.75344
15498	8.83479
15499	10.6473
15500	9.86576
15501	10.8213
15502	10.9481
15503	10.6853
15504	10.1839
15506	9.0242
15507	10.2216
15508	10.2632
15509	10.1376
15510	10.143
15511	10.5345
15512	10.2048
15513	9.93934
15514	8.8464
15515	9.76198
15516	9.04537
15518	10.3584
15519	9.94768
15520	10.69
15521	10.3175
15522	10.5777
15523	10.6458
15524	10.3651
15525	11.027
15526	10.8225
15527	11.1418
15528	10.5379
15529	10.9098
15530	11.3573
15531	11.3838
15532	10.468
15533	9.58496
15534	10.0088
15535	10.2545
15536	9.09575
15537	8.76587
15538	9.01964
15539	10.878
15540	10.7306
15541	9.7206
15542	9.03423
15543	11.218
15544	9.57486
15545	10.6512
15546	10.0775
15549	10.4546
15550	10.807
15551	9.72118
15552	10.5965
15553	10.721
15554	10.384
15555	10.86
15556	9.91831
15557	9.9612
15558	9.76835
15559	11.3745
15560	10.186
15562	10.2599
15563	11.2152
15564	10.2474
15565	10.8225
15566	11.2055
15567	10.6392
15568	9.87766
15569	10.9855
15570	10.7016
15571	10.0646
15573	9.20823
15574	10.9878
15575	10.8049
15576	10.4224
15577	10.6133
15578	9.17359
15579	10.1076
15580	10.9425
15589	10.7783
15590	10.8211
15591	10.8111
15592	10.5519
15593	11.1557
15595	10.6768
15596	10.0674
15597	10.3823
15598	10.7365
15599	10.7038
15600	10.9936
15601	10.7045
15602	11.185
15603	10.6686
15604	10.0819
15605	10.6271
15606	9.43098
15607	10.6929
15608	11.0787
15609	10.7212
15610	10.5028
15611	10.9178
15614	9.57612
15615	10.1906
15616	10.4513
15617	10.2159
15618	10.3088
15619	10.8071
15620	11.1925
15622	9.87323
15623	10.5561
15624	10.3463
15625	10.8342
15626	9.14782
15627	9.80993
15628	10.9301
15629	10.3331
15630	9.62604
15631	8.94717
15632	10.2702
15633	11.0419
15634	10.4943
15635	10.6277
15636	9.83507
15637	9.79715
15638	9.93558
15639	9.9092
15640	9.85473
15641	9.36492
15642	10.062
15643	9.0672
15644	9.53686
15645	11.5157
15646	10.8743
15647	10.8512
15648	11.1876
15652	10.0494
15653	10.0361
15655	11.0007
15656	10.8031
15660	10.048
15661	11.2499
15663	10.4414
15664	10.5641
15665	10.2142
15666	9.66593
15667	9.45352
15668	9.92289
15669	10.6795
15670	11.2533
15671	9.96794
15672	11.1347
15673	10.8883
15674	11.2554
15675	11.4398
15677	10.9587
15678	9.56193
15679	9.77461
15680	9.97589
15681	10.8928
15682	10.8013
15683	10.1414
15684	10.028
15685	11.3393
15686	10.0053
15687	11.2712
15688	10.7478
15689	11.3158
15690	11.5444
15691	10.128
15692	9.96856
15693	10.0543
15695	10.1121
15696	9.51751
15698	9.67336
15699	10.2165
15700	11.2316
15701	9.91312
15702	10.7894
15703	9.49579
15704	10.518
15705	11.2377
15706	11.2867
15707	9.82219
15708	10.2263
15709	10.8077
15710	10.553
15711	10.2348
15712	10.1914
15713	10.8198
15714	10.8374
15715	10.4416
15716	10.2416
15717	10.1245
15718	9.69594
15719	11.1728
15721	10.5893
15722	10.6633
15723	10.2439
15724	10.9734
15725	10.1263
15726	9.1322
15727	11.0519
15728	10.1973
15729	10.5225
15730	10.6689
15731	10.328
15732	10.6784
15733	10.5899
15734	10.4456
15735	10.6979
15736	11.4684
15737	11.2311
15738	10.2931
15739	10.3124
15740	9.70958
15741	10.8245
15743	10.9679
15745	10.1587
15747	10.4361
15749	10.6387
15750	10.7355
15751	10.249
15752	11.567
15753	9.86733
15754	10.4913
15755	10.3446
15756	10.7401
15757	10.528
15758	10.143
15759	10.3658
15760	10.5992
15761	9.91948
15762	10.5658
15763	10.5988
15764	10.6147
15765	11.046
15766	8.92856
15767	10.8219
15768	9.76471
15769	10.7246
15770	9.59468
15771	10.5291
15772	11.2993
15773	10.8151
15774	10.4845
15775	10.8021
15776	10.4176
15777	10.0868
15778	10.4274
15779	10.9913
15780	10.7049
15781	9.76291
15782	10.6334
15783	10.5063
15784	11.3332
15785	10.3718
15786	10.6336
15787	10.5109
15788	11.1904
15789	11.1121
15790	11.1843
15791	11.6209
15792	10.8284
15793	10.8587
15794	10.9216
15795	10.7878
15796	9.68004
15797	10.3294
15798	10.4627
15799	9.97869
15800	8.90885
15801	10.1963
15802	10.5504
15803	10.5814
15804	10.8139
15805	9.92144
15806	9.41659
15807	11.0245
15808	10.6318
15809	10.4885
15810	10.0048
15811	10.739
15812	10.5542
15813	11.0964
15814	11.069
15815	10.0256
15816	10.7644
15817	11.2062
15818	10.7604
15819	10.8116
15820	9.41978
15821	10.526
15822	10.3149
15823	9.20699
15824	11.3649
15825	10.024
15826	10.2206
15827	9.69705
15829	10.4056
15830	10.6395
15831	10.6658
15832	10.3165
15833	10.834
15834	10.8534
15835	10.4327
15836	11.5269
15837	10.8811
15838	11.0009
15839	11.0131
15840	9.66636
15841	10.1585
15842	9.58383
15843	10.9001
15844	11.5154
15845	10.6827
15846	10.7138
15847	9.494
15848	10.7759
15849	10.9914
15850	9.27867
15851	10.4901
15853	9.88205
15854	10.356
15855	9.64577
15856	10.2303
15857	9.75644
15858	10.0273
15859	10.6903
15860	9.71803
15861	11.2452
15862	11.0371
15864	10.3308
15865	10.3589
15866	9.57186
15867	10.6681
15868	11.1173
15869	11.0016
15870	10.6924
15871	9.68131
15872	11.3281
15873	11.5545
15874	10.8351
15875	11.1621
15876	11.0808
15877	10.9423
15878	11.059
15879	10.2707
15880	10.5013
15881	10.4965
15882	10.093
15883	10.1186
15884	9.71874
15886	9.83677
15887	10.4096
15888	10.9032
15889	10.8657
15890	10.8564
15891	10.6608
15892	11.0211
15893	10.7205
15894	9.85236
15896	10.7722
15897	10.1855
15898	11.1149
15899	10.9739
15900	11.2362
15901	11.1367
15902	10.1757
15904	9.20074
15905	9.24918
15906	10.5391
15907	10.0306
15908	9.74681
15909	10.0095
15910	9.80384
15911	9.94982
15912	10.6314
15913	10.1043
15914	9.42394
15915	10.3892
15916	11.001
15917	10.0319
15918	10.6594
15919	10.6803
15920	10.0299
15921	9.8209
15922	10.5686
15923	10.0114
15924	9.76928
15925	10.4864
15926	10.4689
15927	10.1354
15928	11.0588
15930	11.0297
15931	10.0852
15932	9.85203
15933	10.4569
15934	9.67681
15935	11.0536
15936	9.63293
15937	11.3697
15938	11.0955
15939	11.0915
15940	10.8293
15941	10.9323
15942	10.2237
15943	9.20175
15944	10.4206
15945	9.77264
15946	10.8665
15947	10.084
15948	10.8061
15949	9.48306
15951	10.7743
15952	9.65192
15953	9.53685
15954	9.93152
15955	10.3816
15956	11.4512
15957	10.5612
15958	10.0059
15960	10.8057
15961	8.75246
15962	10.6093
15963	9.86133
15964	10.9812
15965	10.5023
15966	10.4766
15967	10.0805
15968	10.8111
15969	10.9467
15970	10.4499
15971	10.5732
15972	10.4689
15973	8.53469
15974	10.7108
15975	10.0961
15976	10.446
15977	9.9059
15978	11.1477
15979	10.4102
15980	10.8637
15981	10.3269
15982	11.0256
15983	10.4182
15984	10.1613
15985	10.8043
15986	9.62615
15987	10.7394
15988	10.2332
15989	10.5947
15990	11.01
15991	11.0979
15992	9.7582
15993	11.1824
15994	11.0903
15995	11.2708
15996	10.9798
15997	10.6861
15998	10.8571
15999	10.2992
16000	9.79944
16001	10.932
16002	10.0796
16003	9.40245
16004	9.20072
16005	9.19284
16006	9.99497
16007	10.3887
16008	9.7406
16009	9.50365
16010	10.362
16011	9.39181
16012	10.4011
16013	10.7727
16018	10.1366
16021	9.6457
16022	10.4498
16025	10.2696
16026	10.22
16027	10.737
16029	10.4535
16031	10.3012
16032	11.1155
16036	9.96286
16037	11.0762
16038	10.6989
16039	10.6061
16040	11.0693
16041	11.0771
16042	9.15629
16043	9.90594
16044	10.242
16045	9.83101
16046	10.6707
16047	10.6618
16048	10.2336
16049	10.5308
16051	10.6606
16052	10.5794
16054	10.1691
16059	10.6095
16060	10.1567
16061	10.6567
16062	10.7741
16063	9.57129
16064	10.0989
16065	8.85943
16066	10.671
16067	9.81782
16068	10.2757
16069	10.7128
16070	9.41098
16071	10.7163
16072	11.2173
16073	11.0327
16074	9.82442
16075	9.73291
16076	11.063
16077	9.58056
16078	10.5075
16079	10.7728
16080	11.2519
16081	10.4327
16082	11.1151
16083	10.4064
16084	10.8532
16085	10.2662
16086	10.8556
16087	9.85562
16088	10.5791
16090	11.0245
16091	11.1942
16092	11.2711
16093	11.0623
16094	11.3404
16095	11.0213
16096	11.0794
16097	10.8524
16098	11.0443
16099	10.0923
16100	10.8833
16101	10.9761
16102	11.5199
16103	10.9854
16104	10.9379
16105	9.98986
16106	11.4301
16107	10.8898
16108	11.2337
16109	11.162
16110	11.3509
16111	10.8432
16112	9.73056
16113	10.907
16114	10.028
16115	10.4777
16116	10.4335
16117	9.46934
16118	11.0089
16119	9.53894
16120	9.2803
16121	10.9359
16122	10.6707
16123	9.9364
16124	10.1057
16125	10.6677
16126	9.73497
16128	10.4941
16129	9.87953
16130	10.8454
16131	9.55702
16132	9.8449
16134	10.7899
16135	10.7429
16136	10.3481
16137	10.2224
16138	10.4569
16139	10.8083
16140	10.7761
16141	10.645
16142	10.6534
16143	10.915
16144	10.792
16145	10.8458
16146	9.20218
16147	10.8465
16148	11.4219
16149	10.4189
16150	10.5213
16151	10.2992
16152	10.9112
16153	10.4178
16154	10.4068
16155	10.7713
16156	10.4023
16157	9.44183
16158	9.47635
16159	11.014
16160	11.0108
16161	10.4202
16162	10.4864
16163	9.40848
16164	10.5894
16165	10.386
16166	10.4261
16167	11.0767
16168	10.85
16169	10.1815
16170	10.2209
16171	9.92949
16172	10.7945
16173	9.92229
16174	10.5695
16175	10.8524
16176	10.5481
16177	11.1053
16178	11.32
16179	10.0038
16180	10.8019
16181	9.73509
16182	10.6173
16183	9.6617
16184	10.5556
16185	10.795
16186	10.2909
16187	9.49189
16188	10.6422
16189	10.7436
16190	9.9722
16191	9.97453
16192	10.2264
16193	10.0483
16194	10.2289
16195	9.9706
16196	11.3618
16199	10.2814
16200	9.13157
16201	10.5726
16202	9.99363
16203	10.6389
16204	9.50845
16205	9.37446
16206	10.2636
16207	9.46405
16208	10.0046
16209	10.671
16210	10.1422
16211	10.613
16212	10.2613
16213	10.0349
16214	9.9373
16215	11.005
16216	10.1451
16217	10.5744
16218	9.00528
16219	10.6734
16220	10.7444
16221	10.7111
16222	10.8659
16223	10.1694
16224	9.351
16225	10.7196
16226	10.9663
16227	10.6181
16228	9.93514
16229	10.192
16230	10.4519
16231	11.2291
16232	10.4001
16233	9.58852
16234	9.47935
16235	9.48508
16236	10.9852
16237	11.3486
16238	10.8818
16239	11.2157
16241	9.80219
16242	10.5016
16243	9.53042
16244	10.5644
16246	10.6143
16247	10.576
16248	10.2614
16249	10.9785
16250	11.1302
16251	11.1982
16252	11.2303
16253	10.4303
16254	10.1956
16255	9.51731
16256	10.3952
16257	10.7306
16258	10.1485
16259	10.75
16260	10.4092
16261	10.6308
16262	10.5514
16263	10.4038
16264	10.3767
16265	10.7801
16266	10.5819
16267	11.3559
16268	10.4653
16269	10.7749
16270	10.6659
16271	11.5447
16272	10.8846
16273	10.4275
16274	10.8193
16275	10.3558
16276	11.1345
16277	10.361
16278	10.016
16279	9.6741
16280	11.2259
16281	11.008
16282	11.2018
16284	10.6311
16286	11.1027
16287	11.0768
16288	9.56623
16289	10.237
16290	10.7265
16291	10.3164
16292	10.7673
16293	10.027
16294	8.82534
16295	9.94115
16296	10.1694
16297	9.09864
16298	10.1642
16299	10.7439
16301	11.1411
16302	10.751
16303	10.5815
16304	10.95
16305	10.2429
16306	11.3401
16307	11.4749
16308	10.0709
16309	10.9928
16311	9.54568
16312	9.9201
16313	10.9852
16315	11.2233
16317	10.5822
16318	9.55768
16319	10.2105
16320	10.5381
16322	10.5609
16323	9.44599
16324	10.6189
16325	10.1018
16326	10.1281
16327	10.7819
16328	10.6234
16329	10.544
16330	10.1065
16331	10.8124
16332	9.86643
16334	10.0747
16335	10.4652
16336	10.305
16337	9.5313
16338	10.9421
16339	10.4921
16340	10.1127
16341	10.4868
16342	11.1209
16343	10.2809
16344	10.1227
16345	10.875
16346	10.6962
16347	11.0246
16348	10.9113
16349	10.1348
16350	11.078
16351	10.7545
16352	9.74601
16353	10.8313
16354	9.3059
16355	10.8106
16356	9.40941
16357	10.764
16358	10.658
16359	10.0399
16360	9.86933
16361	10.5244
16362	9.16109
16363	11.4514
16364	10.9427
16365	10.563
16366	9.31336
16368	10.3534
16369	9.86925
16370	8.95414
16371	10.7903
16372	10.0125
16374	10.1786
16377	9.73933
16378	9.68743
16379	10.951
16380	11.1394
16381	10.0831
16382	10.5162
16383	9.34724
16384	9.65917
16385	10.6964
16386	10.4805
16387	10.1859
16388	10.5909
16389	10.6393
16390	11.0187
16392	8.79775
16393	10.4373
16394	11.233
16395	9.93386
16396	10.1215
16397	9.94981
16398	11.0968
16399	11.1393
16400	11.1913
16401	9.69941
16402	10.7895
16403	10.8146
16404	11.0158
16405	10.6305
16406	10.7626
16407	11.6946
16408	10.0036
16410	9.31083
16414	10.5763
16415	9.78582
16416	9.13576
16417	10.1213
16418	9.57738
16419	9.61946
16420	10.2938
16421	10.7368
16422	11.4908
16424	11.3266
16425	11.1204
16426	9.14396
16428	10.163
16429	9.34687
16430	9.20509
16431	9.40495
16432	10.0012
16433	11.1362
16434	10.3805
16435	10.4597
16436	10.0831
16437	10.3627
16438	10.1282
16439	11.0269
16440	10.2223
16441	10.6767
16442	10.226
16443	10.7038
16446	9.89594
16447	9.84223
16448	9.76025
16449	9.93746
16450	10.7096
16451	10.4781
16452	11.3896
16453	10.9996
16455	10.9805
16456	10.9986
16457	10.8637
16458	10.991
16459	10.1749
16460	10.3868
16461	11.555
16462	11.0148
16463	10.7767
16464	10.3251
16465	9.3466
16466	10.4587
16467	10.1066
16468	10.3202
16469	10.69
16470	11.0984
16471	10.8799
16472	9.9692
16475	10.9158
16477	10.9912
16480	10.8137
16481	10.6546
16482	10.8558
16483	10.3383
16484	11.1491
16485	10.7511
16486	10.239
16487	9.72965
16489	10.6372
16490	10.0471
16491	9.5899
16492	10.0579
16493	11.2238
16494	10.4686
16495	9.73552
16496	10.9035
16497	9.22754
16498	8.6171
16499	9.71301
16500	10.9996
16501	9.49795
16502	10.5155
16503	10.9261
16504	11.2249
16505	10.8792
16507	10.9171
16511	10.7931
16514	10.9601
16515	8.56549
16516	10.8626
16517	10.7084
16518	9.81817
16519	9.5721
16520	10.0748
16521	9.94287
16522	9.81557
16523	9.25128
16524	10.9134
16525	10.1387
16526	10.3553
16527	10.6332
16528	10.8582
16529	10.4973
16530	9.70583
16531	11.0813
16532	10.7433
16533	9.86895
16534	9.5621
16535	11.0811
16536	11.1483
16537	8.89912
16538	11.0491
16539	11.1909
16540	11.6405
16541	10.3954
16542	10.4035
16543	11.1706
16544	10.8118
16545	10.3963
16546	10.6691
16547	8.72894
16548	10.7621
16549	10.449
16550	10.804
16551	10.2253
16555	10.8777
16556	10.2483
16557	11.1086
16558	10.7674
16559	9.83433
16560	9.56181
16561	9.73204
16562	10.05
16563	10.8255
16564	9.56428
16566	9.82356
16567	10.8527
16568	10.582
16569	9.48969
16570	10.4838
16571	10.4748
16572	10.7191
16573	10.9543
16574	11.0019
16575	10.5319
16576	11.3052
16577	10.9114
16578	10.9456
16579	10.9348
16581	11.2437
16582	11.5503
16583	11.2762
16584	10.4566
16585	10.358
16586	10.3693
16587	10.4176
16588	10.0739
16589	10.8953
16590	8.53545
16591	8.97126
16592	8.59029
16593	11.1708
16594	9.31212
16595	10.3067
16596	11.0511
16597	10.3248
16598	10.237
16600	10.2529
16604	10.3325
16605	10.8681
16606	10.7981
16607	9.47749
16608	10.1891
16609	9.81471
16610	10.4691
16611	9.76709
16612	10.9602
16613	10.2902
16614	10.6904
16615	10.0904
16616	10.1178
16617	10.5965
16618	10.7784
16619	10.8484
16620	10.7976
16621	10.5068
16622	10.6602
16623	8.90565
16624	10.6346
16625	10.5795
16626	10.4439
16627	10.5384
16628	8.86755
16629	10.3162
16632	10.4781
16633	10.2005
16634	10.4184
16635	10.8483
16636	10.6321
16637	10.3334
16638	10.6324
16639	9.68498
16640	10.2738
16641	9.62841
16642	10.821
16643	10.6258
16644	10.716
16645	11.1397
16646	11.181
16647	8.78533
16648	10.003
16649	10.9885
16650	10.4384
16651	10.6228
16652	10.703
16653	9.82731
16654	10.144
16655	8.58619
16656	10.0796
16657	9.1239
16658	9.53468
16659	10.7724
16660	10.9571
16661	10.7586
16663	9.54659
16666	10.0937
16667	9.90622
16668	10.9545
16669	10.1975
16670	10.4776
16671	10.8461
16672	11.2959
16673	11.0394
16674	10.3635
16675	10.0672
16676	9.6676
16677	10.3628
16678	9.89845
16680	10.3528
16681	10.3299
16682	10.6699
16683	10.7508
16684	10.7627
16685	10.5587
16686	10.2682
16687	10.8147
16688	10.7455
16689	10.5859
16690	11.1872
16691	10.8141
16692	10.8634
16693	10.3385
16694	10.0697
16695	10.6166
16696	10.0133
16697	10.0104
16698	9.70125
16699	10.2723
16700	11.1082
16701	9.97281
16702	11.1255
16703	10.0609
16704	10.2622
16705	10.7067
16706	9.44226
16707	9.73419
16708	10.615
16709	10.6513
16710	10.8427
16711	10.3056
16712	10.5335
16713	10.4021
16714	10.5218
16717	11.1373
16721	10.9852
16722	10.3523
16723	10.5931
16724	11.4387
16725	10.8981
16726	10.5467
16727	10.5722
16728	10.1981
16729	9.38863
16730	9.79082
16731	11.3222
16732	10.2706
16733	10.4071
16734	11.0795
16735	10.6091
16736	10.7846
16737	11.0468
16738	10.751
16740	9.83124
16741	10.4343
16742	10.1716
16743	10.35
16745	11.0816
16746	10.7579
16747	10.7218
16748	10.6497
16749	11.1655
16751	11.6102
16752	10.1879
16754	10.7894
16755	10.629
16756	10.7193
16757	9.67528
16758	10.2141
16759	10.8734
16760	10.4056
16761	9.9876
16762	10.3655
16763	10.2419
16764	9.73688
16765	11.4658
16766	10.4713
16767	11.0734
16768	9.7184
16769	10.6952
16770	9.79641
16771	10.96
16772	11.056
16773	11.0213
16774	10.0548
16775	11.065
16776	10.8189
16777	10.7285
16778	10.617
16779	10.6783
16780	9.57693
16781	10.8627
16782	9.6196
16783	10.3876
16784	10.0676
16785	10.5332
16786	10.6017
16787	10.2945
16788	9.36449
16789	10.9772
16790	10.8765
16791	10.5608
16792	10.3908
16794	10.8282
16795	11.1912
16796	10.0822
16797	10.877
16798	11.016
16799	10.9418
16800	10.5257
16801	10.8462
16802	10.4543
16803	9.40906
16804	10.4665
16805	10.1857
16806	8.99291
16807	11.0173
16808	10.9719
16810	10.4721
16812	9.61798
16813	10.9205
16814	11.0378
16815	10.8277
16816	9.93496
16817	10.4955
16818	10.5182
16819	10.813
16820	10.5843
16821	10.9533
16822	10.9752
16823	8.62518
16824	10.8885
16825	10.2636
16826	10.5172
16828	8.82622
16831	10.5643
16832	8.94581
16833	11.141
16834	9.91709
16835	10.4559
16836	10.2874
16837	10.8682
16838	9.89286
16839	11.2612
16840	11.0997
16841	11.1133
16842	10.743
16843	10.3977
16844	11.2109
16845	11.306
16846	10.9065
16847	10.0682
16849	9.87473
16850	10.3276
16851	9.61679
16852	9.34545
16853	11.5052
16854	9.79106
16855	10.5099
16856	10.2544
16858	10.9011
16859	10.9048
16863	8.58938
16865	10.7085
16866	9.65946
16867	10.1678
16868	10.8902
16870	10.2922
16871	9.58402
16872	9.84608
16874	10.4104
16875	10.8862
16876	10.0279
16877	10.7159
16878	10.8946
16879	10.7947
16880	10.7907
16881	10.906
16882	11.0364
16883	11.097
16885	11.1256
16886	11.0027
16887	9.98871
16889	9.86379
16890	10.0622
16891	10.5773
16892	10.8927
16893	10.518
16894	10.6464
16895	11.3353
16897	11.1701
16898	10.3542
16900	11.0162
16901	11.398
16903	9.86558
16905	10.8892
16906	10.1125
16907	10.0226
16908	10.6541
16909	10.3121
16910	11.2458
16911	11.4153
16913	11.028
16914	10.2055
16915	10.6105
16916	9.74253
16917	10.7494
16919	8.76137
16920	8.72216
16921	9.9866
16923	11.0432
16924	10.7824
16925	10.223
16926	10.3205
16927	10.7192
16928	10.392
16929	11.1721
16930	10.4658
16932	10.5142
16933	10.8491
16934	9.70495
16935	10.4235
16936	10.2645
16937	10.4163
16938	9.90774
16939	10.558
16940	10.92
16941	10.0105
16942	10.6391
16943	11.0207
16944	10.0256
16945	10.4752
16946	10.4891
16947	10.2447
16948	8.7343
16949	10.2066
16950	10.8885
16951	10.969
16952	9.97208
16953	10.8578
16954	10.6174
16955	10.6162
16956	10.625
16957	9.76729
16958	9.39101
16959	10.464
16960	10.8955
16961	10.3034
16962	9.58683
16963	10.7433
16966	10.6198
16967	9.74146
16968	10.3425
16969	10.453
16970	10.6934
16971	9.53789
16973	9.81355
16975	10.6588
16976	10.7169
16977	10.6035
16978	10.7659
16979	10.8755
16980	10.837
16981	10.1875
16982	8.7915
16983	10.4667
16984	10.957
16985	10.6831
16992	10.9331
16993	9.83221
16994	10.5608
16995	10.9975
16996	10.4059
16998	11.2583
16999	11.1978
17002	10.5848
17003	10.4081
17004	10.5637
17005	10.5732
17006	10.3831
17007	9.83343
