catid,logMstar,z
3.29962E+17,11.2006038,0.133714
3.29964E+17,11.52353878,0.08268337
3.29966E+17,11.35580287,0.0834885
3.29978E+17,11.70074029,0.1482795
3.29988E+17,11.61720879,0.09869227
3.30013E+17,11.4420756,0.1323564
3.30019E+17,11.21973429,0.1327687
3.30027E+17,11.31852198,0.1700363
3.30031E+17,11.56221292,0.1706706
3.30038E+17,11.66782155,0.08169575
3.30055E+17,11.2226865,0.07752618
3.30061E+17,11.53133216,0.1739963
3.30064E+17,11.69344096,0.0677539
3.31026E+17,11.37545702,0.1130015
3.3103E+17,11.19124915,0.01794305
3.31031E+17,11.71184093,0.1777052
3.31037E+17,11.67669971,0.1893735
3.31046E+17,11.66518385,0.09544107
3.31052E+17,11.46368892,0.0859045
3.31057E+17,11.39726603,0.2073074
3.31058E+17,11.54779707,0.1925697
3.31074E+17,11.53125784,0.08432848
3.31079E+17,11.42198536,0.1413357
3.31086E+17,11.70450769,0.190718
3.31089E+17,11.76664781,0.1710271
3.31092E+17,11.59100414,0.2488634
3.31107E+17,11.32297636,0.08194392
3.31111E+17,11.65080991,0.1741515
3.31115E+17,11.60264134,0.1757152
3.31116E+17,10.71530913,0.06105191
3.31122E+17,11.52647021,0.1850687
3.31126E+17,10.81974908,0.04423311
3.31128E+17,11.57766492,0.1757961
3.31139E+17,11.22714818,0.09088959
3.31141E+17,10.81116847,0.08152773
3.31148E+17,10.70906658,0.09382601
3.31163E+17,11.55827602,0.1411421
3.31173E+17,9.16768522,0.01846604
3.31175E+17,11.57200261,0.2120707
3.3118E+17,11.33377734,0.09591818
3.31183E+17,11.37948096,0.0808653
3.31187E+17,11.71824066,0.2121247
3.31189E+17,11.31016234,0.0637345
3.32144E+17,11.56412081,0.1114251
3.3215E+17,11.34180196,0.1396006
3.3218E+17,11.45097853,0.2067569
3.32181E+17,11.42963951,0.1077789
3.32184E+17,11.81880804,0.291929
3.32186E+17,11.44387182,0.1386862
3.32187E+17,11.97444006,0.2957508
3.3219E+17,11.93959486,0.2729443
3.32192E+17,11.5854458,0.2318967
3.32194E+17,11.61393858,0.2123383
3.32214E+17,11.51594315,0.1386215
3.32215E+17,11.70210959,0.09044545
3.32217E+17,11.77120876,0.1860351
3.3222E+17,11.412476,0.138563
3.32222E+17,10.82042847,0.01868817
3.32224E+17,11.62782668,0.2145168
3.32229E+17,9.146691287,0.01838058
3.32231E+17,11.47019351,0.09664367
3.32239E+17,11.52407544,0.09590465
3.32252E+17,11.26512381,0.07005271
3.32253E+17,11.55503976,0.0718623
3.32254E+17,11.56003405,0.07421573
3.32261E+17,11.71655474,0.21248
3.32262E+17,11.29671999,0.07105324
3.32268E+17,11.62793687,0.1378151
3.32277E+17,11.96383705,0.2826338
3.32288E+17,11.53923453,0.1849845
3.32299E+17,11.36365147,0.08147209
3.32307E+17,11.26617327,0.07884105
3.32307E+17,11.41426346,0.07982852
3.32308E+17,11.16994247,0.1590933
3.32309E+17,11.52014332,0.189753
3.32312E+17,10.50797725,0.03328805
3.33267E+17,10.95881067,0.1037094
3.33272E+17,10.7948173,0.07662505
3.33275E+17,11.13837754,0.07547097
3.33276E+17,11.61216889,0.2296393
3.33278E+17,11.79037525,0.2239941
3.33291E+17,11.66714408,0.2085709
3.33294E+17,11.21499266,0.08478892
3.33297E+17,11.35268229,0.07406541
3.33299E+17,11.67059285,0.2247421
3.333E+17,11.00089899,0.07841225
3.33301E+17,10.93099529,0.1388319
3.33305E+17,11.71533856,0.1391086
3.33313E+17,11.70883555,0.2208277
3.33324E+17,11.46558247,0.08492592
3.33326E+17,11.06558851,0.08135151
3.33332E+17,11.28237522,0.0802363
3.33335E+17,11.4076274,0.2180717
3.33335E+17,11.49740819,0.1417372
3.33338E+17,12.02195965,0.1118684
3.33339E+17,11.21348743,0.04755425
3.3334E+17,11.60374091,0.08194585
3.33358E+17,11.37369607,0.07833929
3.33366E+17,11.60138657,0.1105345
3.33368E+17,11.88136208,0.2166967
3.33369E+17,10.08974299,0.02407433
3.33372E+17,11.84521305,0.2203739
3.33385E+17,11.60361994,0.1109815
3.3339E+17,11.2052185,0.1393945
3.334E+17,11.44148437,0.137646
3.33407E+17,11.30076885,0.1090279
3.3341E+17,11.38351116,0.1482567
3.33411E+17,11.73410904,0.2829355
3.3342E+17,11.68964078,0.1077784
3.33422E+17,11.41680574,0.1839748
3.33427E+17,11.79946318,0.216365
3.33428E+17,11.72851701,0.2192927
3.3343E+17,11.89190965,0.2272115
3.33436E+17,11.69474032,0.1082305
3.33438E+17,11.4332318,0.1081187
3.35585E+17,11.3469962,0.1689274
3.35589E+17,11.76887605,0.1685166
3.356E+17,11.84002394,0.2390209
3.35603E+17,10.75894036,0.04843906
3.35605E+17,10.95775155,0.0791417
3.35607E+17,11.2060539,0.07886361
3.35612E+17,11.98331466,0.2168982
3.35616E+17,11.48041022,0.1043929
3.35617E+17,11.87964137,0.2602059
3.35625E+17,11.65504081,0.08418943
3.35626E+17,11.63695443,0.1515485
3.35627E+17,11.05357754,0.02156029
3.35639E+17,11.55531482,0.1145638
3.3564E+17,11.55832485,0.218723
3.35662E+17,11.63683656,0.2419626
3.35667E+17,11.7246258,0.2446464
3.35668E+17,11.79548027,0.2204589
3.35675E+17,11.92360396,0.2417963
3.35677E+17,11.60928066,0.2696368
3.35681E+17,10.95337404,0.04787463
3.35682E+17,11.6943748,0.2082298
3.35688E+17,11.14687979,0.1417598
3.36646E+17,11.49845329,0.07644577
3.3665E+17,10.9277767,0.1318699
3.36663E+17,11.45632605,0.1261562
3.36676E+17,11.27390337,0.1814606
3.36682E+17,11.28944345,0.08885088
3.36683E+17,11.27202539,0.1463288
3.36683E+17,11.74792213,0.08862462
3.36693E+17,10.80362324,0.08871085
3.36702E+17,11.27631099,0.08937013
3.3671E+17,11.19169991,0.1450027
3.3671E+17,11.79640932,0.2359969
3.36726E+17,11.42240373,0.08620654
3.36733E+17,11.74415294,0.1472133
3.36735E+17,11.39183543,0.1692206
3.36741E+17,11.56319516,0.2277371
3.36771E+17,11.32075706,0.08767695
3.36779E+17,11.23197163,0.07671338
3.36779E+17,10.83762622,0.1245555
3.36787E+17,11.09915986,0.08799091
3.36789E+17,11.60730042,0.1440381
3.3679E+17,11.1620438,0.09994362
3.36792E+17,11.30556078,0.07315253
3.36794E+17,11.29816256,0.09000984
3.36797E+17,11.48005553,0.13507
3.36799E+17,10.65832751,0.0478572
3.36801E+17,11.86663123,0.2289782
3.36802E+17,11.47061832,0.1438926
3.36805E+17,11.4546142,0.08891651
3.36805E+17,10.77731617,0.08901249
3.36808E+17,11.7106689,0.2561707
3.36809E+17,11.41204742,0.08699282
3.36812E+17,11.68607178,0.237064
3.36812E+17,11.60264431,0.2376725
3.3777E+17,11.2231309,0.1686495
3.37773E+17,11.8244498,0.2503326
3.3778E+17,11.85547822,0.1161052
3.37792E+17,11.50007989,0.2507477
3.37793E+17,11.83334447,0.2602843
3.37802E+17,11.78997841,0.2634622
3.37802E+17,11.26692615,0.14975
3.37809E+17,11.24855832,0.1267266
3.37815E+17,11.26441091,0.1487488
3.37816E+17,11.42984866,0.1018555
3.37827E+17,10.88636059,0.07619707
3.37827E+17,11.53118427,0.1658273
3.37829E+17,11.55674148,0.2111356
3.37835E+17,11.73201561,0.2520534
3.37838E+17,11.85054583,0.2156025
3.37849E+17,11.7384151,0.1487253
3.37853E+17,11.57939835,0.2125576
3.37859E+17,11.68157333,0.2365928
3.37859E+17,11.22461823,0.06609069
3.37885E+17,11.31257014,0.08886199
3.37887E+17,12.11590582,0.2758814
3.37887E+17,11.59034062,0.1503592
3.37889E+17,11.24911635,0.08794783
3.37892E+17,11.45968857,0.08842524
3.37895E+17,11.95286598,0.2836525
3.37901E+17,11.97781954,0.2584544
3.37903E+17,11.25185349,0.1802418
3.37909E+17,11.2933519,0.1703343
3.37916E+17,11.92069449,0.2640929
3.37918E+17,11.73709793,0.2655685
3.37922E+17,11.56381366,0.1964256
3.37925E+17,11.62105107,0.1961668
3.37929E+17,11.60256437,0.1896178
3.37935E+17,11.37929729,0.1163445
3.37938E+17,11.48685034,0.1463806
3.38919E+17,10.42065826,0.02472693
3.38942E+17,11.83225614,0.1315776
3.38945E+17,11.3763744,0.1889917
3.38947E+17,11.44241281,0.1545576
3.38948E+17,11.48186095,0.166618
3.3895E+17,11.51349558,0.1433127
3.3895E+17,11.01840005,0.06992754
3.38951E+17,11.59767876,0.1670122
3.38955E+17,11.06484332,0.1506394
3.3896E+17,10.24596838,0.03015455
3.38961E+17,11.15664818,0.1433729
3.3897E+17,11.18724194,0.1461196
3.38975E+17,11.2747339,0.1509135
3.38976E+17,11.13447857,0.1472457
3.38977E+17,11.41189073,0.1493796
3.38978E+17,11.68061905,0.1461749
3.38984E+17,11.42350262,0.1359024
3.38986E+17,11.62510485,0.1966599
3.3899E+17,10.52685183,0.02451792
3.38996E+17,11.19074872,0.1671548
3.38998E+17,11.39471761,0.1805345
3.39001E+17,11.4002555,0.1276453
3.39004E+17,11.1567744,0.07005251
3.39006E+17,11.74302423,0.2625345
3.39011E+17,11.58805931,0.1664426
3.3902E+17,11.46052624,0.1381807
3.39024E+17,9.570149473,0.02467315
3.39028E+17,11.52030677,0.1659626
3.3903E+17,10.64275262,0.03488362
3.39033E+17,10.33164955,0.03317687
3.39038E+17,11.6821166,0.2175941
3.39042E+17,11.43709121,0.1663039
3.39054E+17,10.25340899,0.0328677
3.40042E+17,11.3040497,0.1374615
3.40045E+17,10.69784921,0.05576898
3.40046E+17,11.33166007,0.05477188
3.40055E+17,12.59930422,0.2919503
3.40056E+17,11.69783155,0.05388318
3.40061E+17,11.12662905,0.145223
3.40064E+17,11.42863789,0.1722074
3.40074E+17,11.08435903,0.05302775
3.40076E+17,11.98078472,0.2609905
3.40081E+17,11.08342382,0.05308598
3.40081E+17,11.15964031,0.1096378
3.40086E+17,11.53513262,0.1053017
3.40086E+17,11.17147956,0.1126114
3.40104E+17,11.49561548,0.1494806
3.40105E+17,11.29932635,0.05943496
3.40111E+17,11.49546134,0.1904849
3.40117E+17,11.57273468,0.18558
3.4012E+17,11.19728508,0.1827025
3.40121E+17,11.28446119,0.1819725
3.40124E+17,11.65874722,0.1805745
3.40129E+17,11.00965951,0.1648683
3.40134E+17,11.30593852,0.1232058
3.40144E+17,11.5837962,0.2333585
3.40147E+17,11.02314552,0.08284225
3.40153E+17,11.00547919,0.1069103
3.40156E+17,11.26898771,0.1136528
3.40171E+17,10.96886649,0.1407613
3.40171E+17,11.51786672,0.1054616
3.40175E+17,10.6474664,0.05295857
3.4018E+17,11.39656908,0.1646138
3.40182E+17,11.82971243,0.2620527
3.40186E+17,11.34036409,0.05547426
3.40187E+17,11.55456313,0.1242318
3.40188E+17,10.86657628,0.1053394
3.40192E+17,10.85528732,0.05383377
3.40195E+17,12.16417659,0.229779
3.40197E+17,11.36968173,0.09561431
3.40197E+17,11.60017022,0.1274913
3.40198E+17,11.61172598,0.1867926
3.41154E+17,11.38973186,0.1812359
3.41164E+17,11.67752845,0.1492201
3.41168E+17,10.90106625,0.08258954
3.41175E+17,11.5058071,0.1484051
3.41176E+17,11.49225702,0.1841709
3.41176E+17,11.14242227,0.1374135
3.41177E+17,11.54579656,0.148889
3.41178E+17,11.19681415,0.07752284
3.4118E+17,11.29918552,0.1845385
3.41182E+17,11.91082152,0.1195413
3.41184E+17,11.3216565,0.03847237
3.41189E+17,11.35922616,0.1402848
3.41189E+17,12.17229897,0.1389264
3.41196E+17,11.81168257,0.138876
3.41198E+17,11.76180158,0.1851576
3.41206E+17,11.31005939,0.1597755
3.41208E+17,11.26553707,0.1198047
3.41211E+17,11.34005161,0.1406537
3.41213E+17,11.12347045,0.1235798
3.41215E+17,11.42737457,0.1864986
3.41216E+17,9.828592194,0.03248601
3.41219E+17,11.66277314,0.186617
3.4122E+17,11.60293559,0.2277689
3.41226E+17,11.43930271,0.1823633
3.41232E+17,11.70932937,0.1381395
3.41242E+17,10.76994961,0.05463255
3.41253E+17,11.66597316,0.263446
3.4126E+17,11.68569641,0.2335199
3.41263E+17,11.45379828,0.1237561
3.41266E+17,11.52690623,0.179418
3.41272E+17,11.84880518,0.264854
3.41272E+17,11.6280201,0.1138111
3.41274E+17,11.45729599,0.1439614
3.41276E+17,11.6539452,0.1270209
3.41279E+17,11.77873509,0.257228
3.41281E+17,11.28135656,0.1261989
3.41286E+17,11.09590334,0.05264126
3.41298E+17,11.30251131,0.04997522
3.41299E+17,11.28023034,0.05311777
3.41303E+17,11.85931185,0.2542546
3.41304E+17,10.73001686,0.05426244
3.41306E+17,11.63336728,0.1739888
3.45668E+17,11.4313204,0.1485998
3.45686E+17,11.62056232,0.216608
3.45689E+17,11.68843498,0.2173053
3.45694E+17,11.44918095,0.1150431
3.45702E+17,11.50982312,0.1408322
3.45702E+17,11.39463241,0.1364791
3.45703E+17,12.06487189,0.180081
3.45704E+17,11.65525282,0.1795596
3.45705E+17,11.46091628,0.1368175
3.45706E+17,11.70052795,0.1374727
3.45707E+17,11.87048923,0.2848398
3.45713E+17,11.43868166,0.1804912
3.45714E+17,11.5791135,0.1783229
3.45716E+17,11.65572927,0.135289
3.45721E+17,11.62469907,0.2138376
3.45734E+17,11.87367968,0.2158875
3.45735E+17,11.83528535,0.2548504
3.45737E+17,11.73698603,0.220548
3.45756E+17,10.96813946,0.1280167
3.45758E+17,11.81233013,0.2161981
3.45775E+17,11.93498371,0.27989
3.45785E+17,11.66111648,0.1501481
3.45786E+17,11.51467254,0.1953811
3.45788E+17,10.74326493,0.1050894
3.4579E+17,11.84282063,0.2796753
3.4579E+17,11.82284829,0.1161924
3.45792E+17,11.90599251,0.2558935
3.45792E+17,11.15998633,0.132614
3.45803E+17,11.8035341,0.1794657
3.45812E+17,11.66044702,0.1707276
3.45816E+17,11.66402706,0.1784031
3.46783E+17,11.13229387,0.04338187
3.46797E+17,10.94139877,0.04258141
3.46799E+17,11.01184481,0.04317676
3.46811E+17,11.67343585,0.1449848
3.46815E+17,11.33977784,0.1318563
3.46817E+17,10.84631319,0.04239626
3.46826E+17,11.85914212,0.1750031
3.46827E+17,11.69520694,0.2104673
3.46835E+17,11.3974835,0.145395
3.46838E+17,11.65558843,0.1312653
3.46839E+17,11.57358129,0.1462235
3.46846E+17,11.43179514,0.1487011
3.46851E+17,11.32485148,0.1428663
3.46852E+17,11.74062115,0.1498616
3.46871E+17,11.36255133,0.1484216
3.46883E+17,11.20361423,0.1411125
3.46885E+17,11.27563622,0.1769462
3.46893E+17,12.08390525,0.2964831
3.46898E+17,11.50067534,0.1979268
3.46903E+17,11.50628363,0.1723687
3.46906E+17,10.69582306,0.10961
3.46912E+17,11.46325942,0.1198847
3.46925E+17,11.68200451,0.1721174
3.46926E+17,9.862721086,0.04118289
3.46928E+17,11.25518707,0.1526486
3.46929E+17,11.78366427,0.1753258
3.46931E+17,11.06752308,0.03983419
3.46932E+17,11.22021083,0.1523721
3.46937E+17,10.87342988,0.1306251
3.46938E+17,11.20865054,0.154098
3.46941E+17,10.32669156,0.02314244
3.46946E+17,11.22929733,0.1529897
3.46951E+17,11.65449833,0.1890033
3.49033E+17,11.23333304,0.03456758
3.49034E+17,11.40405762,0.2093669
3.4904E+17,11.46913062,0.1415908
3.49041E+17,11.24763328,0.08911765
3.49047E+17,11.16284675,0.08863206
3.49051E+17,11.31373647,0.1416024
3.49055E+17,11.62681021,0.2384318
3.49064E+17,11.80145556,0.2366373
3.49066E+17,11.66380339,0.2341447
3.49071E+17,11.74327724,0.2425626
3.49072E+17,11.14197531,0.05473621
3.49073E+17,11.55243116,0.1461797
3.49075E+17,11.67046428,0.2350901
3.49078E+17,11.77136992,0.2366153
3.49082E+17,10.51774715,0.03691273
3.49083E+17,11.35974173,0.1836567
3.49084E+17,11.31154297,0.04098697
3.49125E+17,11.56602684,0.1804859
3.49128E+17,11.30403496,0.09731548
3.4913E+17,10.76980313,0.04207554
3.49141E+17,10.69765836,0.0355509
3.49169E+17,11.45083165,0.1283084
3.49174E+17,11.72544443,0.2179327
3.49176E+17,11.55013145,0.2211527
3.49177E+17,11.648472,0.2227266
3.49182E+17,11.0405078,0.1285559
3.49188E+17,10.84192085,0.1223866
3.49192E+17,10.32783728,0.0296281
3.49195E+17,11.17030853,0.09005759
3.5016E+17,11.64052874,0.1462547
3.50163E+17,10.96240041,0.1213687
3.50166E+17,11.78140944,0.2344086
3.50171E+17,11.56839618,0.1244419
3.50174E+17,11.57346427,0.2153375
3.50174E+17,11.59192377,0.2146394
3.50176E+17,11.51249669,0.2149049
3.50183E+17,10.90248157,0.09082391
3.50195E+17,10.81820484,0.09036797
3.50198E+17,11.64057747,0.2350318
3.50198E+17,11.7648055,0.2168642
3.50201E+17,10.55865545,0.09163646
3.50211E+17,11.59385122,0.2148917
3.50214E+17,11.29613227,0.0946741
3.50217E+17,11.33952062,0.07239581
3.50217E+17,11.06211485,0.05436617
3.50219E+17,10.82006331,0.1127652
3.5022E+17,11.41643614,0.140983
3.50231E+17,11.86181259,0.2633497
3.50238E+17,11.33748131,0.09037361
3.5024E+17,11.69205665,0.2354631
3.5024E+17,11.34162433,0.09346975
3.50243E+17,11.3740475,0.1847364
3.5025E+17,11.74114586,0.2327687
3.50251E+17,11.16444128,0.07217581
3.50253E+17,12.01294129,0.2627249
3.50264E+17,11.50017414,0.08874011
3.50273E+17,11.79580211,0.2884139
3.50275E+17,11.78102645,0.2393733
3.50276E+17,11.39574764,0.07306226
3.50282E+17,11.45146341,0.07252388
3.50288E+17,10.88692527,0.1245745
3.50289E+17,11.56437288,0.1234268
3.50293E+17,11.51600757,0.1380527
3.50293E+17,11.23561986,0.1719586
3.50301E+17,11.45362055,0.1792247
3.50303E+17,11.35662664,0.1667779
3.50308E+17,11.53178633,0.1725824
3.50313E+17,11.6262042,0.2177813
3.50315E+17,11.39689035,0.0921488
3.50324E+17,11.48474173,0.1591966
3.50327E+17,11.15406078,0.07200523
3.51301E+17,10.38214663,0.02870046
3.51307E+17,10.96118748,0.1140583
3.51312E+17,10.87979257,0.05631233
3.51312E+17,10.95762361,0.05066264
3.51321E+17,11.3042652,0.1176022
3.51327E+17,11.49335385,0.1154812
3.51328E+17,11.03768032,0.1188628
3.51339E+17,10.81970747,0.120028
3.51344E+17,11.09577196,0.05090167
3.51345E+17,11.41911549,0.1169451
3.51358E+17,11.45767683,0.09217137
3.51365E+17,11.63841931,0.2369933
3.51367E+17,11.34315097,0.07773164
3.51368E+17,12.02881249,0.1206081
3.51368E+17,11.27490103,0.1479186
3.51377E+17,11.32793473,0.1708893
3.51394E+17,11.22594192,0.1202113
3.51399E+17,11.46054724,0.1173254
3.51409E+17,10.83869254,0.05289865
3.5141E+17,10.90231184,0.07132106
3.51427E+17,11.96797726,0.2641697
3.51428E+17,11.07346035,0.03888577
3.51439E+17,11.1945922,0.1155722
3.52414E+17,11.85550357,0.08854482
3.52415E+17,11.48350227,0.08856682
3.52416E+17,11.80006007,0.2013167
3.52421E+17,11.36452019,0.1249173
3.52426E+17,10.91978899,0.08580692
3.52448E+17,11.50062784,0.2037098
3.5245E+17,10.90124884,0.1235774
3.52455E+17,11.13155902,0.05912349
3.52456E+17,10.09702349,0.05143932
3.52458E+17,11.17623849,0.08959211
3.52461E+17,11.33302871,0.1123318
3.52482E+17,11.75984271,0.1309314
3.52484E+17,11.59189071,0.227407
3.52487E+17,10.27536389,0.02954572
3.5249E+17,11.48091149,0.137064
3.5249E+17,11.79643238,0.2228693
3.52501E+17,11.71011773,0.129136
3.52513E+17,11.21627584,0.05258041
3.52518E+17,11.53529622,0.1540099
3.52522E+17,11.90612115,0.2622197
3.52523E+17,11.37265856,0.09749297
3.52524E+17,11.22840728,0.1538511
3.52536E+17,11.43243248,0.1255052
3.53535E+17,11.42087286,0.1529597
3.53542E+17,11.08703402,0.1427207
3.5355E+17,11.57053039,0.06621782
3.53552E+17,11.56683077,0.1365456
3.53553E+17,11.11567539,0.05918985
3.53553E+17,11.61567177,0.1225087
3.53567E+17,11.61888518,0.1572595
3.53589E+17,11.79033738,0.0767269
3.53591E+17,11.56836829,0.1668598
3.53593E+17,11.2262448,0.07096285
3.53601E+17,11.568101,0.07745264
3.53617E+17,11.63216782,0.1538455
3.53618E+17,11.34219725,0.08468544
3.53621E+17,11.16355077,0.03981083
3.53629E+17,11.3510516,0.09406489
3.53638E+17,11.59828259,0.1344981
3.53652E+17,11.06893239,0.1507304
3.53661E+17,11.18763644,0.1505965
3.53668E+17,11.23316324,0.08677948
3.5367E+17,10.83247038,0.03700274
3.53674E+17,11.36477265,0.1226894
3.53679E+17,10.90928685,0.03793469
3.53685E+17,11.51758091,0.08181561
4.26819E+17,11.74740042,0.2146552
4.26821E+17,11.29539111,0.1919537
4.26823E+17,11.52115669,0.1515239
4.26834E+17,11.44158568,0.1522114
4.26836E+17,11.82869228,0.1752592
4.26841E+17,11.63343079,0.1232728
4.26844E+17,11.94674946,0.287659
4.26845E+17,11.486524,0.1526766
4.26846E+17,10.71029284,0.1115745
4.26846E+17,11.56818524,0.09115206
4.26847E+17,11.23733437,0.1110519
4.26851E+17,11.35637347,0.05370074
4.26858E+17,11.23794533,0.1136669
4.26865E+17,11.48976087,0.1563474
4.26868E+17,11.76436995,0.1771111
4.26869E+17,11.61548591,0.1127411
4.26875E+17,11.13273132,0.0533015
4.26876E+17,11.81750238,0.2730347
4.26882E+17,11.70457061,0.2216395
4.26888E+17,11.29105783,0.1136956
4.27856E+17,11.88768935,0.2671251
4.27858E+17,12.20532208,0.266213
4.27864E+17,11.4427529,0.1684638
4.27877E+17,11.52199505,0.1738758
4.27877E+17,11.82226639,0.174752
4.27879E+17,11.70347291,0.2074212
4.27879E+17,11.45576643,0.191334
4.27892E+17,12.0258013,0.1803278
4.27896E+17,11.50661833,0.110351
4.27898E+17,11.55230735,0.1756824
4.27902E+17,11.18306446,0.1226402
4.27905E+17,11.88769314,0.2219714
4.27916E+17,11.554278,0.1076025
4.27922E+17,11.01072829,0.02661993
4.27923E+17,11.2783015,0.07943787
4.27925E+17,10.94739376,0.1109061
4.27925E+17,12.00222448,0.2237228
4.2793E+17,11.32447304,0.06823485
4.27933E+17,11.69752938,0.1760623
4.27933E+17,11.45737545,0.09319703
4.27936E+17,11.53874636,0.1561339
4.27938E+17,11.73466461,0.2531309
4.27942E+17,11.64834605,0.2330836
4.27948E+17,11.84630215,0.255843
4.27952E+17,11.49918145,0.1821875
4.27956E+17,11.00967424,0.1156402
4.27959E+17,10.80858018,0.08395834
4.27963E+17,11.60470437,0.1558831
4.27965E+17,11.02353326,0.06838918
4.27973E+17,11.78084788,0.1826718
4.27975E+17,11.44408426,0.1103582
4.2798E+17,10.98030554,0.1086729
4.27987E+17,11.30215002,0.06839716
4.27991E+17,11.70568389,0.1810997
4.28003E+17,11.18132749,0.1538032
4.2801E+17,10.676047,0.0422249
4.28979E+17,11.50227641,0.07996639
4.28995E+17,11.67521317,0.1834293
4.28998E+17,11.736287,0.2499425
4.29011E+17,10.86639454,0.02741224
4.29014E+17,11.86154456,0.2718597
